portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,A
Optimal Portfolio no_short,0.12508698348813693,0.015424466107473202,0.12419527409476257,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.80%); Amova Singapore Equity SGD (formerly Nikko AM) (38.30%); Blackrock World Gold Fund A2 SGD-H (9.90%),N/A,True,0.7065267889536845,0.07210394240896648,-0.22162222638572782,0.0,0.0,5.491749257479297e-18,1.853770483094997e-17,0.3830208431878947,0.5180018571438597,0.0,2.19980598890373e-18,0.0,0.09897729966824571,6.87
Optimal Portfolio no_short,0.12508698348813693,0.015424466107473202,0.12419527409476257,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.80%); Amova Singapore Equity SGD (formerly Nikko AM) (38.30%); Blackrock World Gold Fund A2 SGD-H (9.90%),N/A,True,0.7065267889536845,0.07202682007842912,-0.22162222638572782,0.0,0.0,5.491749257479297e-18,1.853770483094997e-17,0.3830208431878947,0.5180018571438597,0.0,2.19980598890373e-18,0.0,0.09897729966824571,6.88
Optimal Portfolio no_short,0.12508698348813693,0.015424466107473202,0.12419527409476257,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.80%); Amova Singapore Equity SGD (formerly Nikko AM) (38.30%); Blackrock World Gold Fund A2 SGD-H (9.90%),N/A,True,0.7065267889536845,0.07194969774789176,-0.22162222638572782,0.0,0.0,5.491749257479297e-18,1.853770483094997e-17,0.3830208431878947,0.5180018571438597,0.0,2.19980598890373e-18,0.0,0.09897729966824571,6.89
Optimal Portfolio no_short,0.12508698348813693,0.015424466107473202,0.12419527409476257,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.80%); Amova Singapore Equity SGD (formerly Nikko AM) (38.30%); Blackrock World Gold Fund A2 SGD-H (9.90%),N/A,True,0.7065267889536845,0.07187257541735438,-0.22162222638572782,0.0,0.0,5.491749257479297e-18,1.853770483094997e-17,0.3830208431878947,0.5180018571438597,0.0,2.19980598890373e-18,0.0,0.09897729966824571,6.9
Optimal Portfolio no_short,0.12492173591468167,0.015376595372651585,0.12400240067293691,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,,Infinity US 500 Stock Index SGD (51.66%); Amova Singapore Equity SGD (formerly Nikko AM) (38.32%); Blackrock World Gold Fund A2 SGD-H (9.87%),N/A,True,0.7059736401163501,0.07179559890217044,-0.2213807061038996,6.717811843254368e-18,0.0014824285354440641,0.0,2.9561050768593234e-18,0.3832229327814185,0.5166261792799219,2.8887161476344592e-18,3.888150232958416e-18,2.8763720862134774e-17,0.09866845940321525,6.91
Optimal Portfolio no_short,0.12477930288534868,0.015335402474987566,0.12383619210468144,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (51.58%); Amova Singapore Equity SGD (formerly Nikko AM) (38.28%); Blackrock World Gold Fund A2 SGD-H (9.85%),N/A,True,0.7054192437579615,0.0717188103218917,-0.22111145733982163,2.635696512664453e-19,0.0028508626041312537,1.1622912090874769e-17,1.6368271836602514e-17,0.3828429364588961,0.5158349763806086,0.0,1.840193423720201e-18,3.809472386158905e-17,0.0984712245563639,6.92
Optimal Portfolio no_short,0.12463028276661238,0.015292363669437033,0.12366229687919043,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.51%); Amova Singapore Equity SGD (formerly Nikko AM) (38.23%); Blackrock World Gold Fund A2 SGD-H (9.83%),N/A,True,0.7048681070114742,0.07164224265201306,-0.22081339244924447,0.0,0.0043145377308077704,1.1919281026923976e-17,0.0,0.38231238803262263,0.5150532246103184,7.289146999123706e-19,5.596093670420777e-18,2.6689762716348162e-17,0.09831984962625112,6.93
Optimal Portfolio no_short,0.12448107571198837,0.015249332497290094,0.1234881876832359,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.43%); Amova Singapore Equity SGD (formerly Nikko AM) (38.18%); Blackrock World Gold Fund A2 SGD-H (9.81%),N/A,True,0.7042818124441937,0.07156589194639174,-0.22051399367691282,0.0,0.00577624240439945,1.4002627541595715e-17,0.0,0.3817626403601552,0.5143163003775717,3.791785709443634e-18,1.2112854272605623e-18,5.0168308098861365e-17,0.09814481685787363,6.94
Optimal Portfolio no_short,0.12432656489826317,0.01520483530134055,0.12330788823648124,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.35%); Amova Singapore Equity SGD (formerly Nikko AM) (38.12%); Blackrock World Gold Fund A2 SGD-H (9.80%),N/A,True,0.7037281780948293,0.07148976222610476,-0.22019732828907823,0.0,0.007309280024461829,6.911010753700126e-18,1.663747672705418e-17,0.38115258961538623,0.513521611494156,0.0,0.0,3.9591560461123517e-17,0.09801651886599601,6.95
Optimal Portfolio no_short,0.12418550235993377,0.015164270273206874,0.12314329162892663,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (51.29%); Amova Singapore Equity SGD (formerly Nikko AM) (38.06%); Blackrock World Gold Fund A2 SGD-H (9.78%),N/A,True,0.7031198543979881,0.07141384180917384,-0.2199177822996723,0.0,0.008676768823189568,0.0,7.868607701688764e-18,0.380647482035794,0.512871883793952,0.0,0.0,1.998194757772884e-17,0.09780386534706459,6.96
Optimal Portfolio no_short,0.12402522702910607,0.015118243455668898,0.12295626643513903,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.20%); Amova Singapore Equity SGD (formerly Nikko AM) (38.00%); Blackrock World Gold Fund A2 SGD-H (9.77%),N/A,True,0.7026243608376013,0.07133814858609996,-0.21958132778583217,6.606384023206765e-18,0.01029249526862918,0.0,2.2051593734988626e-17,0.37997034032445404,0.5119921220050911,0.0,0.0,1.4684458309243112e-17,0.09774504240182563,6.97
Optimal Portfolio no_short,0.12387342977740516,0.015074718806529669,0.12277914646441256,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.13%); Amova Singapore Equity SGD (formerly Nikko AM) (37.94%); Blackrock World Gold Fund A2 SGD-H (9.75%),N/A,True,0.7019686191563299,0.07126266114261662,-0.2192787358009709,1.3242767844118659e-17,0.01176670523636106,0.0,2.1859811532555973e-17,0.3794118303283934,0.5113026110428581,0.0,0.0,5.0714491655003396e-17,0.0975188533923874,6.98
Optimal Portfolio no_short,0.12372904092924605,0.01503337630290985,0.12261066961284343,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (51.06%); Amova Singapore Equity SGD (formerly Nikko AM) (37.89%); Blackrock World Gold Fund A2 SGD-H (9.74%),N/A,True,0.7014314624781557,0.07118739075057612,-0.2189845088517436,5.710675777439521e-18,0.013193112784075244,3.9828211463613734e-18,0.0,0.37885183502933584,0.5105744959522523,5.620963981610095e-18,0.0,3.848853163867791e-17,0.09738055623433663,6.99
Optimal Portfolio no_short,0.12358490979049179,0.014992165709543087,0.12244249960509254,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.99%); Amova Singapore Equity SGD (formerly Nikko AM) (37.83%); Blackrock World Gold Fund A2 SGD-H (9.72%),N/A,True,0.7008435599326788,0.07111232980709098,-0.2186959192703991,0.0,0.014600283334123778,3.580290886180841e-18,0.0,0.37832173421787174,0.509884159619603,4.1656220019690157e-19,0.0,6.1945047930234284e-18,0.09719382282840154,7.0
Optimal Portfolio no_short,0.12343021571074715,0.014947996723567279,0.12226200032539661,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.91%); Amova Singapore Equity SGD (formerly Nikko AM) (37.77%); Blackrock World Gold Fund A2 SGD-H (9.71%),N/A,True,0.7003201936897901,0.07103748719464384,-0.21837532598051967,2.9464087031817446e-18,0.016145468332546445,0.0,2.4833417534263784e-17,0.3776918910912669,0.5090677256366485,0.0,0.0,2.2008288795577954e-17,0.0970949149395381,7.01
Optimal Portfolio no_short,0.12328204053216181,0.014905752401840727,0.12208911663961176,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (50.84%); Amova Singapore Equity SGD (formerly Nikko AM) (37.71%); Blackrock World Gold Fund A2 SGD-H (9.69%),N/A,True,0.6997018608294376,0.07096284960170086,-0.2180782315006239,1.3382052619178161e-17,0.017590497975484547,2.9521574956084856e-18,0.0,0.37713985914279125,0.5083762924726142,5.260041832743636e-18,1.6112477665855526e-18,2.411776710017861e-17,0.09689335040910996,7.02
Optimal Portfolio no_short,0.12313650302021834,0.014864317814783798,0.1219193086216609,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.76%); Amova Singapore Equity SGD (formerly Nikko AM) (37.66%); Blackrock World Gold Fund A2 SGD-H (9.68%),N/A,True,0.6991740275134115,0.07088842590125329,-0.21778008342845212,5.08882121736701e-18,0.019032745213175734,0.0,2.666314995153724e-17,0.376567279122336,0.5076330942443473,9.408144795753842e-19,0.0,0.0,0.0967668814201409,7.03
Optimal Portfolio no_short,0.12299760686797014,0.014824829948493585,0.12175725829901717,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.70%); Amova Singapore Equity SGD (formerly Nikko AM) (37.61%); Blackrock World Gold Fund A2 SGD-H (9.66%),N/A,True,0.6985818321223489,0.07081420544927272,-0.21750418828823204,1.761133689905148e-17,0.02038084342719411,0.0,0.0,0.3760691302615238,0.5069868548623622,2.317095328852542e-18,6.7322796761344486e-18,1.2296999062331968e-19,0.09656317144892,7.04
Optimal Portfolio no_short,0.12284160461605903,0.01478053931344785,0.12157524136701457,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (50.61%); Amova Singapore Equity SGD (formerly Nikko AM) (37.54%); Blackrock World Gold Fund A2 SGD-H (9.65%),N/A,True,0.6980909743408483,0.07074020353615536,-0.21717723911658848,0.0,0.02195066135109482,0.0,5.211147977995446e-18,0.3754151633316171,0.5061364103599841,0.0,0.0,0.0,0.09649776495730379,7.05
Optimal Portfolio no_short,0.12269368198592256,0.014738606564980303,0.12140266292376088,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.55%); Amova Singapore Equity SGD (formerly Nikko AM) (37.49%); Blackrock World Gold Fund A2 SGD-H (9.63%),N/A,True,0.6974530786343563,0.0706664008115421,-0.21688208391671293,0.0,0.023387338906076745,0.0,2.605466300808892e-18,0.37487163750797775,0.50546295106748,3.4658239350723775e-19,0.0,3.3646788605418425e-17,0.09627807251846555,7.06
Optimal Portfolio no_short,0.12255148787152492,0.014698353383638795,0.12123676580822665,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.47%); Amova Singapore Equity SGD (formerly Nikko AM) (37.43%); Blackrock World Gold Fund A2 SGD-H (9.62%),N/A,True,0.6969362257931899,0.07059280866036177,-0.21659077706752095,9.243461416933629e-18,0.02479602155506661,0.0,0.0,0.37431317384869683,0.50473745078425,0.0,1.6312801302303891e-18,2.3365198933992592e-18,0.09615335381198657,7.07
Optimal Portfolio no_short,0.12241406240978478,0.014659504514245835,0.12107644078946918,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (50.41%); Amova Singapore Equity SGD (formerly Nikko AM) (37.38%); Blackrock World Gold Fund A2 SGD-H (9.60%),N/A,True,0.696350896420851,0.07051941642935453,-0.21631772485442746,0.0,0.026129815738495904,1.3300435043168256e-17,0.0,0.37382111340805363,0.5040969818215147,0.0,0.0,0.0,0.09595208903193586,7.08
Optimal Portfolio no_short,0.12225985811154602,0.014615971547176546,0.12089653240344218,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.33%); Amova Singapore Equity SGD (formerly Nikko AM) (37.32%); Blackrock World Gold Fund A2 SGD-H (9.59%),N/A,True,0.6958650113824955,0.07044623897680516,-0.21599447663088067,9.064224592333646e-19,0.02768125651383143,3.7092967827566576e-18,0.0,0.37317539528468835,0.5032566345750396,5.853522783590107e-19,0.0,2.2191373970415812e-17,0.09588671362644062,7.09
Optimal Portfolio no_short,0.12211345077937696,0.014574702323860362,0.12072573182159785,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.26%); Amova Singapore Equity SGD (formerly Nikko AM) (37.26%); Blackrock World Gold Fund A2 SGD-H (9.57%),N/A,True,0.6952359671119132,0.07037325752967269,-0.21570195751216548,0.0,0.029103956408353296,0.0,3.916151486924913e-17,0.37263618626859757,0.5025884145251982,2.5733441665673547e-18,0.0,2.6245682070338353e-18,0.095671442797851,7.1
Optimal Portfolio no_short,0.12197325418546248,0.01453523809569604,0.12056217522795465,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.19%); Amova Singapore Equity SGD (formerly Nikko AM) (37.21%); Blackrock World Gold Fund A2 SGD-H (9.55%),N/A,True,0.6947217708665665,0.07030048275526306,-0.21541504846950288,0.0,0.030491361023355316,6.437913600741513e-18,0.0,0.3720881553107116,0.5018763460153391,0.0,0.0,3.702402601878641e-17,0.0955441376505939,7.11
Optimal Portfolio no_short,0.12183596761065923,0.014496646647297455,0.12040202094357659,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.12%); Amova Singapore Equity SGD (formerly Nikko AM) (37.16%); Blackrock World Gold Fund A2 SGD-H (9.54%),N/A,True,0.6941468552940757,0.07022790554628029,-0.21514116410898587,0.0,0.031826943031279434,0.0,0.0,0.3715912836462703,0.5012294917295977,0.0,0.0,1.7403738146148734e-17,0.09535228159285251,7.12
Optimal Portfolio no_short,0.12168461723287602,0.014454159672371543,0.12022545351285452,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (50.04%); Amova Singapore Equity SGD (formerly Nikko AM) (37.10%); Blackrock World Gold Fund A2 SGD-H (9.53%),N/A,True,0.6936563335241048,0.07015553800087146,-0.2148249818240463,0.0,0.03334545056426525,5.0459381404430064e-18,2.113319992298431e-17,0.37096420526289764,0.500414840322934,0.0,2.078660424013882e-18,0.0,0.09527550384990317,7.13
Optimal Portfolio no_short,0.12154062154172371,0.0144137976933891,0.12005747662427818,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.98%); Amova Singapore Equity SGD (formerly Nikko AM) (37.04%); Blackrock World Gold Fund A2 SGD-H (9.51%),N/A,True,0.6930407095569231,0.07008336377632463,-0.2145370190567606,1.6649887726343362e-18,0.03474536782061455,6.766041727457332e-18,0.0,0.3704338991593124,0.49975448547332707,0.0,4.190494647654246e-18,3.526944777602123e-18,0.09506624754674603,7.14
Optimal Portfolio no_short,0.12140058435687992,0.01437459881678359,0.1198941150214788,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.90%); Amova Singapore Equity SGD (formerly Nikko AM) (36.99%); Blackrock World Gold Fund A2 SGD-H (9.50%),N/A,True,0.69254010801977,0.07001139358687858,-0.21424895832258317,0.0,0.03613544042164672,0.0,2.6830928813710455e-17,0.3698789849359474,0.49903418168277985,0.0,0.0,0.0,0.09495139295962596,7.15
Optimal Portfolio no_short,0.1212687269962789,0.014337740802523384,0.11974030567241502,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.84%); Amova Singapore Equity SGD (formerly Nikko AM) (36.94%); Blackrock World Gold Fund A2 SGD-H (9.47%),N/A,True,0.6919614695078162,0.06993961492324519,-0.21398832466224205,0.0,0.03740979338847491,0.0,1.9953628420791855e-17,0.3694158779625885,0.49843195758271447,0.0,0.0,1.861410840294914e-17,0.09474237106622208,7.16
Optimal Portfolio no_short,0.12111617603391747,0.014295154689352722,0.11956234645302308,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.76%); Amova Singapore Equity SGD (formerly Nikko AM) (36.88%); Blackrock World Gold Fund A2 SGD-H (9.47%),N/A,True,0.6915019151507069,0.06986804647258796,-0.21366627457018583,0.0,0.03895112331465509,1.0500386720848684e-17,2.938129442594865e-17,0.3687668026988554,0.4975848525832373,9.924532253531438e-19,0.0,0.0,0.09469722140325221,7.17
Optimal Portfolio no_short,0.12097222232014315,0.014255029418765976,0.11939442792176683,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (49.69%); Amova Singapore Equity SGD (formerly Nikko AM) (36.82%); Blackrock World Gold Fund A2 SGD-H (9.45%),N/A,True,0.690879838773661,0.0697966667067733,-0.21337841793502865,0.0,0.040349301944680255,1.263716521527496e-17,0.0,0.36823617319909335,0.49693174844376437,7.77637406714816e-18,0.0,2.6195171601456578e-18,0.09448277641246194,7.18
Optimal Portfolio no_short,0.12083713134274911,0.01421742593048013,0.11923684803985775,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.63%); Amova Singapore Equity SGD (formerly Nikko AM) (36.77%); Blackrock World Gold Fund A2 SGD-H (9.43%),N/A,True,0.6903612191976876,0.06972548512267304,-0.21310403040577275,2.729981591166209e-18,0.04167861146237257,0.0,1.8303209693558003e-17,0.3677215342734495,0.4962616613743481,5.352833257288783e-18,4.752586539952005e-18,1.8301392314596408e-17,0.0943381928898298,7.19
Optimal Portfolio no_short,0.12069684374351936,0.014178429079539139,0.119073208907542,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.56%); Amova Singapore Equity SGD (formerly Nikko AM) (36.72%); Blackrock World Gold Fund A2 SGD-H (9.42%),N/A,True,0.6898222556925463,0.06965449905717847,-0.2128191376245241,0.0,0.04305885024397833,2.625472694793692e-18,1.2640528030080648e-17,0.36718772590462956,0.49556584396578424,3.4557718363204567e-19,4.334409104009257e-18,4.0372602828594996e-17,0.09418757988560783,7.2
Optimal Portfolio no_short,0.12055600607100819,0.014139333605480187,0.11890892988114975,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.49%); Amova Singapore Equity SGD (formerly Nikko AM) (36.66%); Blackrock World Gold Fund A2 SGD-H (9.40%),N/A,True,0.6892911059383582,0.06958370842325212,-0.21253167755651492,7.491378055507902e-18,0.04444841241305678,0.0,2.111496161880538e-18,0.36664262724372676,0.49486236956186225,0.0,0.0,8.779643135347714e-18,0.09404659078135419,7.21
Optimal Portfolio no_short,0.12041789402007559,0.014101048062360622,0.11874783392702631,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.42%); Amova Singapore Equity SGD (formerly Nikko AM) (36.61%); Blackrock World Gold Fund A2 SGD-H (9.39%),N/A,True,0.6887495799202172,0.06951311051495375,-0.2122516429200746,1.3191339619481307e-17,0.04580468552220134,0.0,4.840464090760956e-17,0.3661182218701121,0.4941878782495254,1.4036286179309932e-18,0.0,4.1647068534155275e-17,0.09388921435816112,7.22
Optimal Portfolio no_short,0.12027604583514807,0.014061780876025318,0.11858238012464296,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.35%); Amova Singapore Equity SGD (formerly Nikko AM) (36.56%); Blackrock World Gold Fund A2 SGD-H (9.38%),N/A,True,0.6882317535078037,0.06944270796831654,-0.21196026208435936,0.0,0.04720987110318305,2.2224367850805628e-18,0.0,0.3655590065376614,0.4934676258729529,0.0,0.0,0.0,0.09376349648620264,7.23
Optimal Portfolio no_short,0.12014304436002932,0.014025014110553851,0.11842725239806018,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.28%); Amova Singapore Equity SGD (formerly Nikko AM) (36.51%); Blackrock World Gold Fund A2 SGD-H (9.36%),N/A,True,0.6876764838594597,0.06937249327982437,-0.21169378521702975,2.907194681895758e-17,0.04850522845255534,0.0,2.8961005673299794e-18,0.36507197648527207,0.4928424433354038,0.0,4.74960421082693e-18,1.8316304449160078e-17,0.09358035172676887,7.24
Optimal Portfolio no_short,0.11999707079602644,0.013984715404997045,0.11825698882094472,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.21%); Amova Singapore Equity SGD (formerly Nikko AM) (36.45%); Blackrock World Gold Fund A2 SGD-H (9.35%),N/A,True,0.6871981835935923,0.06930247745291215,-0.21138867209296786,0.0,0.049968456412187605,1.7016809062931764e-17,0.0,0.36446829514042706,0.4920614220868032,5.973004537841426e-18,4.723330059723887e-18,0.0,0.09350182636058209,7.25
Optimal Portfolio no_short,0.11985751389346438,0.01394624457430209,0.11809421905538853,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (49.14%); Amova Singapore Equity SGD (formerly Nikko AM) (36.40%); Blackrock World Gold Fund A2 SGD-H (9.33%),N/A,True,0.6866083382287832,0.0692326460887478,-0.2111084505608355,1.3977762887894176e-17,0.051327432181402934,4.675351627402832e-19,5.876519037049367e-18,0.3639504499151041,0.49141667306550635,4.909707637210005e-18,4.340361532562942e-18,5.45498551100958e-17,0.09330544483798656,7.26
Optimal Portfolio no_short,0.11972281002754737,0.013909161494750945,0.11793710821768925,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.07%); Amova Singapore Equity SGD (formerly Nikko AM) (36.34%); Blackrock World Gold Fund A2 SGD-H (9.32%),N/A,True,0.6861168545200936,0.06916300799412768,-0.210831903735205,1.4271826074408566e-18,0.05266137984123686,2.4318386293994065e-17,0.0,0.36342208810194143,0.49073090039483036,3.791338697996813e-18,0.0,0.0,0.09318563166199141,7.27
Optimal Portfolio no_short,0.11959211828089787,0.013873231865955023,0.11778468434374234,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (49.01%); Amova Singapore Equity SGD (formerly Nikko AM) (36.30%); Blackrock World Gold Fund A2 SGD-H (9.30%),N/A,True,0.6855648802841335,0.06909355428882158,-0.21057104223681955,0.0,0.05393137190931201,0.0,5.817656381308993e-18,0.3629513012386691,0.49011864342429373,0.0,0.0,0.0,0.09299868342772534,7.28
Optimal Portfolio no_short,0.11944687716119172,0.013833355249806724,0.1176152849327277,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.93%); Amova Singapore Equity SGD (formerly Nikko AM) (36.23%); Blackrock World Gold Fund A2 SGD-H (9.29%),N/A,True,0.6850993865302171,0.06902429727564621,-0.2102664972996411,1.1262270211286807e-17,0.05539023238590867,0.0,1.1379469818601427e-17,0.36234682082342523,0.48933306875166077,4.3088860388848354e-18,1.1479907545417637e-18,1.2563976676813487e-17,0.09292987803900539,7.29
Optimal Portfolio no_short,0.11930808832390905,0.01379530601014755,0.1174534205979015,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.87%); Amova Singapore Equity SGD (formerly Nikko AM) (36.18%); Blackrock World Gold Fund A2 SGD-H (9.27%),N/A,True,0.684512548071367,0.06895522138687049,-0.2099875682811274,8.0753026894112e-18,0.056741866217276796,0.0,0.0,0.36183085135351595,0.4886926670953599,5.512565022339323e-19,2.57486128331819e-18,2.1081896137506052e-17,0.09273461533384728,7.3
Optimal Portfolio no_short,0.11917648853638202,0.013759276026069415,0.11729994043506337,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.80%); Amova Singapore Equity SGD (formerly Nikko AM) (36.13%); Blackrock World Gold Fund A2 SGD-H (9.26%),N/A,True,0.6840180021443936,0.06888633466109831,-0.20971872403627045,0.0,0.058040377478665424,3.9034902355210496e-18,1.8389325825440213e-17,0.3613229774149875,0.48803269366346214,0.0,0.0,0.0,0.09260395144288501,7.31
Optimal Portfolio no_short,0.11904330265789068,0.013722860812147223,0.11714461495155133,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.74%); Amova Singapore Equity SGD (formerly Nikko AM) (36.08%); Blackrock World Gold Fund A2 SGD-H (9.24%),N/A,True,0.6834853257114628,0.06881763208543185,-0.20944986637633767,6.439242293135372e-18,0.05934407251355053,0.0,0.0,0.36082738060640235,0.4873872240885435,0.0,0.0,1.713685940743036e-17,0.09244132279150355,7.32
Optimal Portfolio no_short,0.11890343578767605,0.013684670412981288,0.1169814960281381,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.67%); Amova Singapore Equity SGD (formerly Nikko AM) (36.03%); Blackrock World Gold Fund A2 SGD-H (9.23%),N/A,True,0.6829945436757343,0.06874911872409964,-0.20916042976414218,7.41423571855187e-18,0.060735658261089905,3.3514752863714955e-18,0.0,0.3602668042093023,0.4866619744189928,8.220538406952191e-18,1.324906827273373e-18,0.0,0.09233556311061507,7.33
Optimal Portfolio no_short,0.1187797999406458,0.013650958679668071,0.11683731715367343,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.61%); Amova Singapore Equity SGD (formerly Nikko AM) (35.98%); Blackrock World Gold Fund A2 SGD-H (9.21%),N/A,True,0.6824395417755164,0.06868078158626398,-0.20891624655873642,1.2752056867370575e-17,0.06192731048073879,0.0,4.040436540096495e-17,0.3598355307544553,0.4861083502646111,0.0,5.415972469134054e-18,1.5582310101067422e-17,0.09212880850019477,7.34
Optimal Portfolio no_short,0.11863349043601297,0.013611115449350345,0.11666668525911905,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.53%); Amova Singapore Equity SGD (formerly Nikko AM) (35.92%); Blackrock World Gold Fund A2 SGD-H (9.21%),N/A,True,0.6820098886783647,0.06861264115965046,-0.2086055066777327,0.0,0.06340925113607908,1.3550542221694196e-17,0.0,0.35920634632922216,0.48528833598367127,4.7042865307073746e-18,1.4001924545084942e-18,0.0,0.09209606655102748,7.35
Optimal Portfolio no_short,0.11849669617747446,0.013573918834334462,0.11650716215896112,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (48.47%); Amova Singapore Equity SGD (formerly Nikko AM) (35.87%); Blackrock World Gold Fund A2 SGD-H (9.19%),N/A,True,0.6814069981575981,0.06854467486712365,-0.20833239710821172,0.0,0.06473426145235436,0.0,7.357925006542977e-18,0.3587078322911664,0.4846764849324644,0.0,0.0,1.7429079687733278e-17,0.09188142132401467,7.36
Optimal Portfolio no_short,0.11836638402767445,0.013538531947448473,0.11635519733749959,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.40%); Amova Singapore Equity SGD (formerly Nikko AM) (35.82%); Blackrock World Gold Fund A2 SGD-H (9.18%),N/A,True,0.6809246777725345,0.06847689380132682,-0.20806527947803155,0.0,0.06602239297867739,0.0,0.0,0.35820110422580653,0.48401758429171526,4.609525025355347e-19,2.0322422744063222e-18,6.8514352309619765e-18,0.09175891850380075,7.37
Optimal Portfolio no_short,0.1182372134468554,0.0135035019866705,0.1162045695601963,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.34%); Amova Singapore Equity SGD (formerly Nikko AM) (35.77%); Blackrock World Gold Fund A2 SGD-H (9.16%),N/A,True,0.6803937293704679,0.06840929111604124,-0.2078057255632454,0.0,0.06728221622902061,0.0,8.012124168022226e-18,0.35772815588492946,0.4834018570191321,0.0,3.2377806401665633e-18,0.0,0.0915877708669179,7.38
Optimal Portfolio no_short,0.11809765040475897,0.013465703733875163,0.11604181890109773,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (48.27%); Amova Singapore Equity SGD (formerly Nikko AM) (35.72%); Blackrock World Gold Fund A2 SGD-H (9.15%),N/A,True,0.679926007991984,0.06834187510809026,-0.2075146241799397,0.0,0.06867768039913892,0.0,9.00736230568214e-18,0.357157532549249,0.4826620810133254,0.0,0.0,1.1023007816499807e-17,0.09150270603828678,7.39
