portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return unconstrained_short,0.5128810509718672,0.08845878116764218,0.2974202097498456,0.9999999999999998,25.14518621091483,49.29037242182966,24.14518621091483,0.5128810509700698,United SGD Fund B Acc SGD (2057.58%); Infinity US 500 Stock Index SGD (216.16%); Amova Singapore Equity SGD (formerly Nikko AM) (120.26%),LionGlobal SGD Money Market A Acc SGD (-1587.14%); AB FCP I Global High Yield A2 SGD-H (-392.05%); United High Grade Corporate Bond A Acc SGD (-245.62%),False,0.4216585533426344,,-0.24094855891630185,-15.87140550907733,20.57576330730221,-2.4561752887983204,-3.9204958407600374,1.202585239626601,2.1616394285359255,0.9005344819855874,-0.5839088303729324,-1.3132007419062066,0.304663753464503,unconstrained_short
Target Return unconstrained_short,0.52293432897833,0.09207977707486258,0.3034464978787242,1.0000000000000009,25.655579048847674,50.31115809769535,24.655579048847674,0.5229343289774921,United SGD Fund B Acc SGD (2099.34%); Infinity US 500 Stock Index SGD (220.55%); Amova Singapore Equity SGD (formerly Nikko AM) (122.70%),LionGlobal SGD Money Market A Acc SGD (-1621.39%); AB FCP I Global High Yield A2 SGD-H (-400.00%); United High Grade Corporate Bond A Acc SGD (-250.59%),False,0.4216602219722868,,-0.24551253496133607,-16.21391269862839,20.993427010664767,-2.5059275783180888,-4.00002476767731,1.2269906451735955,2.2054565025424475,0.9188485514383449,-0.5958256565686659,-1.3398883476552181,0.3108563390285197,unconstrained_short
Target Return unconstrained_short,0.5329876070056053,0.09577341249238136,0.30947279766141217,0.9999999999999988,26.165993371619074,51.33198674323815,25.165993371619074,0.5329876069849145,United SGD Fund B Acc SGD (2141.11%); Infinity US 500 Stock Index SGD (224.93%); Amova Singapore Equity SGD (formerly Nikko AM) (125.14%),LionGlobal SGD Money Market A Acc SGD (-1655.64%); AB FCP I Global High Yield A2 SGD-H (-407.96%); United High Grade Corporate Bond A Acc SGD (-255.57%),False,0.42166176984147763,,-0.2500606657050578,-16.55643939362745,21.411112525530406,-2.555680181526528,-4.07955548773176,1.251396067310008,2.249272652089236,0.9371633624765959,-0.6077432303394992,-1.3665750783938395,0.31704876421282935,unconstrained_short
Target Return unconstrained_short,0.5430408849515778,0.09953968737401986,0.3154991083569332,0.999999999999999,26.676340184217363,52.35268036843471,25.67634018421736,0.5430408849923369,United SGD Fund B Acc SGD (2182.87%); Infinity US 500 Stock Index SGD (229.31%); Amova Singapore Equity SGD (formerly Nikko AM) (127.58%),LionGlobal SGD Money Market A Acc SGD (-1689.89%); AB FCP I Global High Yield A2 SGD-H (-415.91%); United High Grade Corporate Bond A Acc SGD (-260.54%),False,0.42166346366942725,,-0.2545928326988226,-16.898905884626977,21.828729217205716,-2.605430089082534,-4.159081907377327,1.275802093325182,2.2930907114637593,0.955476333623066,-0.6196584313324363,-1.393263871798086,0.32324182859963646,unconstrained_short
Target Return unconstrained_short,0.5530941630077205,0.10337860180497271,0.3215254294841587,1.0000000000000018,27.186766843462017,53.373533686924034,26.186766843462014,0.5530941629997593,United SGD Fund B Acc SGD (2224.64%); Infinity US 500 Stock Index SGD (233.69%); Amova Singapore Equity SGD (formerly Nikko AM) (130.02%),LionGlobal SGD Money Market A Acc SGD (-1724.14%); AB FCP I Global High Yield A2 SGD-H (-423.86%); United High Grade Corporate Bond A Acc SGD (-265.52%),False,0.4216648681142197,,-0.2591092999972934,-17.24144436270233,22.246427033635456,-2.655181967067657,-4.238613392912529,1.3002076147143997,2.3369063314715643,0.9737917818203303,-0.6315766900794759,-1.4199504307000204,0.3294340818202654,unconstrained_short
Target Return unconstrained_short,0.5631474410282452,0.10729015571822828,0.3275517603650273,0.9999999999999999,27.69714376743287,54.394287534865754,26.697143767432873,0.5631474410071816,United SGD Fund B Acc SGD (2266.41%); Infinity US 500 Stock Index SGD (238.07%); Amova Singapore Equity SGD (formerly Nikko AM) (132.46%),LionGlobal SGD Money Market A Acc SGD (-1758.39%); AB FCP I Global High Yield A2 SGD-H (-431.81%); United High Grade Corporate Bond A Acc SGD (-270.49%),False,0.42166637576507815,,-0.2636099085942909,-17.583936821635227,22.664074095097465,-2.704933116685539,-4.318142662167721,1.3246134404194159,2.3807232866054684,0.9921060626799788,-0.6434930657849296,-1.4466381011594547,0.33562688263054274,unconstrained_short
Target Return unconstrained_short,0.5732007190268629,0.11127434912496197,0.33357810048766984,1.0000000000000004,28.20754224273547,55.41508448547095,27.207542242735475,0.573200719014604,United SGD Fund B Acc SGD (2308.17%); Infinity US 500 Stock Index SGD (242.45%); Amova Singapore Equity SGD (formerly Nikko AM) (134.90%),LionGlobal SGD Money Market A Acc SGD (-1792.64%); AB FCP I Global High Yield A2 SGD-H (-439.77%); United High Grade Corporate Bond A Acc SGD (-275.47%),False,0.4216677496665384,,-0.26809481030274385,-17.926449351491527,23.081743523450267,-2.7546852260389234,-4.3976721487656185,1.34901879714169,2.424539853544041,1.0104205998370719,-0.6554100168573157,-1.4733254995820888,0.34181946876240304,unconstrained_short
Target Return unconstrained_short,0.5832539970090912,0.11533118202457653,0.3396044493592163,1.0000000000000022,28.717932264093196,56.43586452818639,27.71793226409319,0.5832539970220264,United SGD Fund B Acc SGD (2349.94%); Infinity US 500 Stock Index SGD (246.84%); Amova Singapore Equity SGD (formerly Nikko AM) (137.34%),LionGlobal SGD Money Market A Acc SGD (-1826.90%); AB FCP I Global High Yield A2 SGD-H (-447.72%); United High Grade Corporate Bond A Acc SGD (-280.44%),False,0.4216690695058651,,-0.2725639544335683,-18.26895462114118,23.49940435702628,-2.804436911651394,-4.477200695036491,1.3734244991139954,2.468357232352739,1.0287341155576,-0.6673268807776305,-1.5000131554864966,0.34801206004258184,unconstrained_short
Target Return unconstrained_short,0.5933072750116077,0.11946065443261127,0.345630806544514,1.0000000000000004,29.228312380753337,57.456624761506674,28.228312380753334,0.5933072750294488,United SGD Fund B Acc SGD (2391.71%); Infinity US 500 Stock Index SGD (251.22%); Amova Singapore Equity SGD (formerly Nikko AM) (139.78%),LionGlobal SGD Money Market A Acc SGD (-1861.15%); AB FCP I Global High Yield A2 SGD-H (-455.67%); United High Grade Corporate Bond A Acc SGD (-285.42%),False,0.42167042664208604,,-0.2770173177996679,-18.611450888351666,23.91705450122293,-2.8541869507329616,-4.556730397323282,1.3978306272809313,2.5121737393477406,1.0470487120482332,-0.6792434495167041,-1.5267006948287232,0.35420480085350303,unconstrained_short
Target Return unconstrained_short,0.6033605530569187,0.12366276635949873,0.3516571716309774,0.9999999999999989,29.738724105832034,58.477448211664075,28.738724105832038,0.6033605530368712,United SGD Fund B Acc SGD (2433.47%); Infinity US 500 Stock Index SGD (255.60%); Amova Singapore Equity SGD (formerly Nikko AM) (142.22%),LionGlobal SGD Money Market A Acc SGD (-1895.40%); AB FCP I Global High Yield A2 SGD-H (-463.63%); United High Grade Corporate Bond A Acc SGD (-290.39%),False,0.42167161957550703,,-0.28145517668889874,-18.953973540939927,24.334737620270907,-2.9039420423514306,-4.636260087634298,1.4222355981081554,2.555990052778971,1.0653635648186641,-0.691160751633708,-1.5533876832726738,0.36039726985533854,unconstrained_short
Target Return unconstrained_short,0.6134138310291197,0.127937517755957,0.35768354415035225,1.000000000000001,30.249124776502196,59.498249553004385,29.249124776502196,0.6134138310442936,United SGD Fund B Acc SGD (2475.24%); Infinity US 500 Stock Index SGD (259.98%); Amova Singapore Equity SGD (formerly Nikko AM) (144.66%),LionGlobal SGD Money Market A Acc SGD (-1929.65%); AB FCP I Global High Yield A2 SGD-H (-471.58%); United High Grade Corporate Bond A Acc SGD (-295.37%),False,0.4216727645588879,,-0.2858772754007807,-19.296488151824715,24.752409700048183,-2.953694835686496,-4.715789426139068,1.4466407468135647,2.5998074468054564,1.0836770933018884,-0.7030776056954552,-1.5800747571564624,0.3665897895331049,unconstrained_short
Target Return unconstrained_short,0.6234671090176302,0.132284908657796,0.3637099237823956,1.0000000000000018,30.759509029422844,60.51901805884569,29.759509029422844,0.623467109051716,United SGD Fund B Acc SGD (2517.01%); Infinity US 500 Stock Index SGD (264.36%); Amova Singapore Equity SGD (formerly Nikko AM) (147.10%),LionGlobal SGD Money Market A Acc SGD (-1963.90%); AB FCP I Global High Yield A2 SGD-H (-479.53%); United High Grade Corporate Bond A Acc SGD (-300.34%),False,0.4216739175556356,,-0.2902837178230736,-19.63898776531895,25.170064848957633,-3.0034472335448124,-4.795317395173048,1.4710463163260876,2.643625247824175,1.1019901365742035,-0.7149941670516529,-1.606762468334378,0.3727824797407446,unconstrained_short
Target Return unconstrained_short,0.6335203870755799,0.1367049390919839,0.36973631021578596,1.0000000000000013,31.269881818768464,61.53976363753692,30.26988181876846,0.6335203870591384,United SGD Fund B Acc SGD (2558.77%); Infinity US 500 Stock Index SGD (268.74%); Amova Singapore Equity SGD (formerly Nikko AM) (149.55%),LionGlobal SGD Money Market A Acc SGD (-1998.15%); AB FCP I Global High Yield A2 SGD-H (-487.48%); United High Grade Corporate Bond A Acc SGD (-305.32%),False,0.4216751627265835,,-0.2946744079464335,-19.981477898107247,25.587706913723192,-3.0531952591978477,-4.874847623909082,1.4954530110322002,2.687441173138195,1.1203054168169975,-0.726910802206352,-1.633450235347933,0.3789753040578775,unconstrained_short
Target Return unconstrained_short,0.6435736650631514,0.14119760899410583,0.3757627030375764,0.9999999999999964,31.780270357144204,62.56054071428841,30.780270357144207,0.6435736650665608,United SGD Fund B Acc SGD (2600.54%); Infinity US 500 Stock Index SGD (273.13%); Amova Singapore Equity SGD (formerly Nikko AM) (151.99%),LionGlobal SGD Money Market A Acc SGD (-2032.40%); AB FCP I Global High Yield A2 SGD-H (-495.44%); United High Grade Corporate Bond A Acc SGD (-310.29%),False,0.4216762999070749,,-0.2990496933236271,-20.323980660299135,26.005366088909362,-3.102948443269104,-4.95437538246216,1.519858160224683,2.73125734348781,1.1386207653294294,-0.7388274740162661,-1.6601383970975396,0.38516799919291866,unconstrained_short
Target Return unconstrained_short,0.6536269430747139,0.14576291840797137,0.3817891020026257,1.0000000000000027,32.29065696409347,63.581313928186944,31.290656964093472,0.6536269430739832,United SGD Fund B Acc SGD (2642.30%); Infinity US 500 Stock Index SGD (277.51%); Amova Singapore Equity SGD (formerly Nikko AM) (154.43%),LionGlobal SGD Money Market A Acc SGD (-2066.65%); AB FCP I Global High Yield A2 SGD-H (-503.39%); United High Grade Corporate Bond A Acc SGD (-315.27%),False,0.42167734222558634,,-0.30340933955867355,-20.66648263382151,26.423023584541255,-3.152700117757398,-5.033904402208354,1.5442637845774416,2.7750749019174195,1.1569340210231562,-0.750743982020719,-1.6868258282854909,0.39136067203420066,unconstrained_short
Target Return unconstrained_short,0.6636802210871018,0.15040086732525576,0.38781550681381444,0.9999999999999984,32.80108907472938,64.60217814945878,31.80108907472939,0.6636802210814056,United SGD Fund B Acc SGD (2684.07%); Infinity US 500 Stock Index SGD (281.89%); Amova Singapore Equity SGD (formerly Nikko AM) (156.87%),LionGlobal SGD Money Market A Acc SGD (-2100.90%); AB FCP I Global High Yield A2 SGD-H (-511.34%); United High Grade Corporate Bond A Acc SGD (-320.25%),False,0.4216781974626752,,-0.30775359513079614,-21.0090244632941,26.84072801009931,-3.2024558870939983,-5.113434697861266,1.5686685150745725,2.818892239792105,1.1752474791254797,-0.7626619820781648,-1.7135120444018597,0.3975528306379223,unconstrained_short
Target Return unconstrained_short,0.6737334991057751,0.15511145574275326,0.3938419171987071,0.9999999999999996,33.31145682158625,65.6229136431725,32.31145682158625,0.673733499088828,United SGD Fund B Acc SGD (2725.84%); Infinity US 500 Stock Index SGD (286.27%); Amova Singapore Equity SGD (formerly Nikko AM) (159.31%),LionGlobal SGD Money Market A Acc SGD (-2135.15%); AB FCP I Global High Yield A2 SGD-H (-519.30%); United High Grade Corporate Bond A Acc SGD (-325.22%),False,0.4216793087734889,,-0.31208210738444986,-21.35150944251427,27.258365300331498,-3.2522051505421574,-5.192964058664569,1.593074764480169,2.8627083968519065,1.1935626162977888,-0.774578118497705,-1.7402000513675482,0.40374574362488813,unconstrained_short
Target Return unconstrained_short,0.683786777082915,0.15989468364034556,0.3998683328801439,0.9999999999999968,33.82183159792698,66.64366319585397,32.82183159792699,0.6837867770962504,United SGD Fund B Acc SGD (2767.60%); Infinity US 500 Stock Index SGD (290.65%); Amova Singapore Equity SGD (formerly Nikko AM) (161.75%),LionGlobal SGD Money Market A Acc SGD (-2169.40%); AB FCP I Global High Yield A2 SGD-H (-527.25%); United High Grade Corporate Bond A Acc SGD (-330.20%),False,0.42168029011138797,,-0.31639518205936257,-21.694001174733607,27.67601061528449,-3.3019563345008645,-5.272491300219157,1.617480438242335,2.906526364554437,1.21187563722659,-0.7864945523450201,-1.7668882361283371,0.40993854261913165,unconstrained_short
Target Return unconstrained_short,0.6938400551242588,0.16475055107270034,0.40589475368954986,1.0000000000000007,34.332259444390054,67.66451888878011,33.33225944439006,0.6938400551036727,United SGD Fund B Acc SGD (2809.37%); Infinity US 500 Stock Index SGD (295.03%); Amova Singapore Equity SGD (formerly Nikko AM) (164.19%),LionGlobal SGD Money Market A Acc SGD (-2203.65%); AB FCP I Global High Yield A2 SGD-H (-535.20%); United High Grade Corporate Bond A Acc SGD (-335.17%),False,0.42168114962952225,,-0.3206929549121399,-22.036538107836016,28.09371007178179,-3.3517116934277706,-5.352022754811906,1.641885177478256,2.9503420285704456,1.2301913198298653,-0.7984123172758245,-1.7935745710385382,0.41613084672970074,unconstrained_short
Target Return unconstrained_short,0.7038933331307995,0.16967905798732366,0.4119211793381395,0.9999999999999989,34.842647904990905,68.6852958099818,33.842647904990905,0.7038933331110951,United SGD Fund B Acc SGD (2851.14%); Infinity US 500 Stock Index SGD (299.42%); Amova Singapore Equity SGD (formerly Nikko AM) (166.63%),LionGlobal SGD Money Market A Acc SGD (-2237.90%); AB FCP I Global High Yield A2 SGD-H (-543.16%); United High Grade Corporate Bond A Acc SGD (-340.15%),False,0.4216819902713445,,-0.32497510022703147,-22.37904383423956,28.511369793084878,-3.401461513274921,-5.431551377758065,1.666291052196907,2.9941606315679095,1.2485030208292103,-0.810328965861434,-1.820262213856922,0.42232340731199686,unconstrained_short
Target Return unconstrained_short,0.7139466111002497,0.17468020437946397,0.41794760961089844,1.000000000000003,35.353009680651105,69.70601936130221,34.3530096806511,0.7139466111185175,United SGD Fund B Acc SGD (2892.90%); Infinity US 500 Stock Index SGD (303.80%); Amova Singapore Equity SGD (formerly Nikko AM) (169.07%),LionGlobal SGD Money Market A Acc SGD (-2272.15%); AB FCP I Global High Yield A2 SGD-H (-551.11%); United High Grade Corporate Bond A Acc SGD (-345.12%),False,0.42168298083581446,,-0.32924186489231644,-22.721522426294023,28.929001559709683,-3.451213783893412,-5.511078072153388,1.690696335719638,3.0379775980818855,1.2668177976931252,-0.8222447402122255,-1.8469506580980548,0.42851638944677395,unconstrained_short
Target Return unconstrained_short,0.7239998891245173,0.1797539903035046,0.4239740443747761,1.0000000000000009,35.86338893631073,70.72677787262145,34.86338893631073,0.7239998891259399,United SGD Fund B Acc SGD (2934.67%); Infinity US 500 Stock Index SGD (308.18%); Amova Singapore Equity SGD (formerly Nikko AM) (171.51%),LionGlobal SGD Money Market A Acc SGD (-2306.40%); AB FCP I Global High Yield A2 SGD-H (-559.06%); United High Grade Corporate Bond A Acc SGD (-350.10%),False,0.421683899206357,,-0.3334931786388695,-23.064018403987053,29.346650645260716,-3.5009626447984585,-5.590608170348458,1.7151028446170933,3.0817937664177895,1.2851325602245816,-0.8341613257781151,-1.8736383913986407,0.43470911979054494,unconstrained_short
Target Return unconstrained_short,0.7340531671356102,0.18490041571995905,0.4300004833950295,0.9999999999999982,36.37377927649803,71.74755855299607,35.373779276498034,0.7340531671333623,United SGD Fund B Acc SGD (2976.43%); Infinity US 500 Stock Index SGD (312.56%); Amova Singapore Equity SGD (formerly Nikko AM) (173.95%),LionGlobal SGD Money Market A Acc SGD (-2340.65%); AB FCP I Global High Yield A2 SGD-H (-567.01%); United High Grade Corporate Bond A Acc SGD (-355.07%),False,0.42168472538046803,,-0.3377292343488396,-23.406522817887886,29.764311732660758,-3.5507156613569157,-5.670136721607326,1.7395084622837576,3.125610889803315,1.3034464058018718,-0.8460782240652043,-1.9003258515807004,0.44090178594832957,unconstrained_short
Target Return unconstrained_short,0.7441064451385352,0.19011948063594328,0.43602692650333336,1.0000000000000009,36.88419918598158,72.76839837196316,35.88419918598158,0.7441064451407847,United SGD Fund B Acc SGD (3018.20%); Infinity US 500 Stock Index SGD (316.94%); Amova Singapore Equity SGD (formerly Nikko AM) (176.39%),LionGlobal SGD Money Market A Acc SGD (-2374.91%); AB FCP I Global High Yield A2 SGD-H (-574.97%); United High Grade Corporate Bond A Acc SGD (-360.05%),False,0.42168552058724773,,-0.34194998313355573,-23.74905383124603,30.182002620233035,-3.6004684866931744,-5.749668161434513,1.7639135122236704,3.1694257418917395,1.32176314566734,-0.857995877700284,-1.9270128289075774,0.4470941659657945,unconstrained_short
Target Return unconstrained_short,0.7541597231303063,0.19541118504285232,0.4420533735227595,0.9999999999999977,37.39456315594412,73.78912631188825,36.39456315594412,0.7541597231482071,United SGD Fund B Acc SGD (3059.96%); Infinity US 500 Stock Index SGD (321.32%); Amova Singapore Equity SGD (formerly Nikko AM) (178.83%),LionGlobal SGD Money Market A Acc SGD (-2409.15%); AB FCP I Global High Yield A2 SGD-H (-582.92%); United High Grade Corporate Bond A Acc SGD (-365.02%),False,0.4216863552476051,,-0.3461552255011474,-24.091536708829647,30.599636342272284,-3.650217028482739,-5.829196352940372,1.7883203506567402,3.213243581145084,1.3400758278095504,-0.8699122801705984,-1.9537007855207658,0.4532870540604613,unconstrained_short
Target Return unconstrained_short,0.7642130011374226,0.20077552896259054,0.44807982431994253,1.0000000000000029,37.90496466038838,74.80992932077676,36.90496466038837,0.7642130011556295,United SGD Fund B Acc SGD (3101.73%); Infinity US 500 Stock Index SGD (325.71%); Amova Singapore Equity SGD (formerly Nikko AM) (181.27%),LionGlobal SGD Money Market A Acc SGD (-2443.41%); AB FCP I Global High Yield A2 SGD-H (-590.87%); United High Grade Corporate Bond A Acc SGD (-370.00%),False,0.4216871260748095,,-0.3503452061724731,-24.434054352828696,31.017308234321046,-3.699965021400594,-5.9087273852226625,1.812726343152218,3.257059390342495,1.3583911419939116,-0.8818296640790799,-1.980388236857341,0.4594795505787044,unconstrained_short
Target Return unconstrained_short,0.774266279165483,0.20621251239230862,0.45410627874134113,0.9999999999999978,38.41539147136489,75.83078294272977,37.415391471364885,0.7742662791630518,United SGD Fund B Acc SGD (3143.50%); Infinity US 500 Stock Index SGD (330.09%); Amova Singapore Equity SGD (formerly Nikko AM) (183.71%),LionGlobal SGD Money Market A Acc SGD (-2477.66%); AB FCP I Global High Yield A2 SGD-H (-598.83%); United High Grade Corporate Bond A Acc SGD (-374.97%),False,0.42168780609216744,,-0.354520146779435,-24.776590351999783,31.43500662364095,-3.749720819954365,-5.9882584383504565,1.8371313089078747,3.300874927286588,1.376706713554028,-0.8937474698795813,-2.0070743911807036,0.46567189797544545,unconstrained_short
Target Return unconstrained_short,0.7843195571700008,0.21172213530797568,0.4601327366184411,0.9999999999999984,38.92576214403132,76.85152428806263,37.92576214403132,0.7843195571704742,United SGD Fund B Acc SGD (3185.26%); Infinity US 500 Stock Index SGD (334.47%); Amova Singapore Equity SGD (formerly Nikko AM) (186.15%),LionGlobal SGD Money Market A Acc SGD (-2511.91%); AB FCP I Global High Yield A2 SGD-H (-606.78%); United High Grade Corporate Bond A Acc SGD (-379.95%),False,0.42168861959505843,,-0.3586796081272483,-25.119078342866427,31.852646680723886,-3.799469282613917,-6.067788409410338,1.8615380667994919,3.3446910398123366,1.3950216706580592,-0.9056638904183754,-2.0337622187222597,0.4718646860375421,unconstrained_short
Target Return unconstrained_short,0.7943728351441092,0.21730439770717094,0.466159197814621,1.0000000000000016,39.43618090399155,77.8723618079831,38.43618090399154,0.7943728351778966,United SGD Fund B Acc SGD (3227.03%); Infinity US 500 Stock Index SGD (338.85%); Amova Singapore Equity SGD (formerly Nikko AM) (188.59%),LionGlobal SGD Money Market A Acc SGD (-2546.16%); AB FCP I Global High Yield A2 SGD-H (-614.73%); United High Grade Corporate Bond A Acc SGD (-384.92%),False,0.42168921024181716,,-0.362824065891742,-25.461608558708782,32.2703378019029,-3.849225199463156,-6.147316592537644,1.8859422036465725,3.3885090366883763,1.4133347900048452,-0.9175813836391546,-2.060449169642807,0.4780570717488539,unconstrained_short
Target Return unconstrained_short,0.8044261132058179,0.22295929965931988,0.47218566227631253,0.9999999999999984,39.946576245581724,78.89315249116346,38.94657624558173,0.804426113185319,United SGD Fund B Acc SGD (3268.80%); Infinity US 500 Stock Index SGD (343.23%); Amova Singapore Equity SGD (formerly Nikko AM) (191.03%),LionGlobal SGD Money Market A Acc SGD (-2580.41%); AB FCP I Global High Yield A2 SGD-H (-622.69%); United High Grade Corporate Bond A Acc SGD (-389.90%),False,0.42168993680396066,,-0.3669531101468244,-25.804118786627836,32.688002812509076,-3.898972869919923,-6.2268501836658485,1.9103491867567595,3.43232428204979,1.4316503084037566,-0.9294985495618177,-2.087135855806305,0.4842496558623453,unconstrained_short
Target Return unconstrained_short,0.8144793911707333,0.22868684105071035,0.4782121297611661,0.9999999999999998,40.45692582651494,79.91385165302988,39.45692582651493,0.8144793911927414,United SGD Fund B Acc SGD (3310.56%); Infinity US 500 Stock Index SGD (347.61%); Amova Singapore Equity SGD (formerly Nikko AM) (193.48%),LionGlobal SGD Money Market A Acc SGD (-2614.66%); AB FCP I Global High Yield A2 SGD-H (-630.64%); United High Grade Corporate Bond A Acc SGD (-394.87%),False,0.4216907113244502,,-0.3710669552585183,-26.146588317067753,33.10562184017849,-3.948721329567537,-6.306377403668434,1.9347554294782072,3.4761419173452897,1.449963917882492,-0.9414142208215508,-2.1138245553896624,0.49044272163045627,unconstrained_short
