portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,iteration
Optimal Portfolio no_short,0.14642138690785647,0.022495640268864768,0.14998546685884193,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (100.00%),N/A,True,0.7500000000000002,0.10517937974827107,-0.37651750482118096,0.0,0.0,3.735062880527126e-19,0.0,0.9999999999999999,0.0,1.7962319809869256e-16,1.8041124150158794e-16,0.0,0.0,113
Optimal Portfolio no_short,0.09903439750914952,0.022308241290681766,0.14935943656388695,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (40.45%); United SGD Fund B Acc SGD (39.06%); Schroder ISF Asian Opportunities A Acc SGD (20.48%),N/A,True,1.1440906932280794,0.058135955142899626,-0.28295708367645434,0.0,0.3906330913802736,0.0,0.0,2.8642031632499855e-17,6.113241989524869e-18,0.0,0.2048412680477283,3.5036154476064034e-17,0.40452564057199814,114
Optimal Portfolio no_short,0.2340892535602786,0.0264866755678266,0.16274727514716367,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (62.58%); Blackrock World Gold Fund A2 SGD-H (37.42%),N/A,True,1.124231680518817,0.18553034835259652,-0.13556059264317533,8.557656579655709e-17,0.0,4.3680418060813784e-17,5.3508620133123176e-17,0.6257683194811833,2.552587154197267e-17,7.675855670519355e-17,7.812284909010067e-17,0.0,0.3742316805188173,115
Optimal Portfolio no_short,0.15064409886831254,0.01698513622881594,0.1303270356787721,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (95.77%); Blackrock World Gold Fund A2 SGD-H (4.23%),N/A,True,0.5288933347714118,0.11950468244881665,-0.21954155590594993,1.206849004823243e-17,3.7220690481300176e-17,0.0,0.0,0.0,0.9577307178263437,3.37442441136995e-17,1.3961403139818139e-18,1.5162566523263485e-17,0.042269282173656296,116
Optimal Portfolio no_short,0.3148120532707501,0.050645986633790406,0.22504663213163267,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Blackrock World Gold Fund A2 SGD-H (79.64%); Amova Singapore Equity SGD (formerly Nikko AM) (20.36%),N/A,True,1.5463897228646406,0.22196107777546772,-0.21009154326478352,0.0,3.5488939997502927e-17,0.0,0.0,0.2036102771353593,0.0,0.0,1.71299475184934e-17,2.79554999235443e-17,0.7963897228646409,117
Optimal Portfolio no_short,0.14198764907266237,0.019741274682504868,0.14050364650963643,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (52.43%); Infinity US 500 Stock Index SGD (47.57%),N/A,True,0.6191869384369998,0.10579531215473678,-0.19599662958680053,0.0,0.0,0.0,3.154351727613292e-17,0.5243161397709065,0.4756838602290936,0.0,1.1632776686979452e-16,3.457729144161294e-17,2.796467904383139e-16,118
Optimal Portfolio no_short,0.21155246784509757,0.040103817636686655,0.2002593759020702,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (48.78%); Fidelity World A-ACC-SGD (30.30%); Schroder ISF Asian Opportunities A Acc SGD (14.00%),N/A,True,1.570115528358757,0.1380288021778387,-0.23707424903136132,0.0,1.755502758928475e-18,0.0,8.769494759546408e-18,0.06912258587539946,2.3762437817841083e-17,0.3030382351530342,0.14000930791034086,9.949415281026062e-18,0.48782987106122555,119
Optimal Portfolio no_short,0.14129422767944363,0.02555561305168431,0.15986123060856347,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (62.01%); Blackrock World Gold Fund A2 SGD-H (28.11%); Amova Singapore Equity SGD (formerly Nikko AM) (9.88%),N/A,True,0.8606099894277068,0.0944422704180224,-0.22657874057616367,0.0,1.2441271814614982e-17,0.0,2.620019900484464e-17,0.09876809335573981,0.6200956213463164,4.1137814324638127e-16,2.0649386862212587e-16,0.0,0.28113628529794327,120
Optimal Portfolio no_short,0.13458768300536175,0.01732252693405455,0.13161507107491358,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.71%); Amova Singapore Equity SGD (formerly Nikko AM) (36.74%); Blackrock World Gold Fund A2 SGD-H (13.54%),N/A,True,0.7487213354576164,0.10282971695959509,-0.2034106611424198,2.633125101432525e-17,3.7778634734905764e-18,0.0,1.0299780474575008e-17,0.36744436680864256,0.49712493939901264,7.043771411938135e-18,0.0,0.0,0.13543069379234482,121
Optimal Portfolio no_short,0.10960804536157526,0.015590857473562043,0.12486335520705041,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (52.13%); Schroder ISF Asian Opportunities A Acc SGD (44.88%); Blackrock World Gold Fund A2 SGD-H (2.99%),N/A,True,0.9730882272671884,0.08102480666004486,-0.17543719208487984,4.114257970988403e-19,0.0,0.0,5.199582263285494e-18,1.5874723526145002e-17,0.5213482500419915,0.0,0.4487710157170903,0.0,0.029880734240918284,122
Optimal Portfolio no_short,0.1217579538144669,0.022572969388237114,0.1502430344083782,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (53.09%); Fidelity World A-ACC-SGD (34.87%); Blackrock World Gold Fund A2 SGD-H (12.03%),N/A,True,1.5300812595654396,0.08037417660269885,-0.2904407442410284,1.0302787669016587e-17,0.0,3.0486276695720886e-18,0.0,8.6803551467305e-18,1.2289432099201973e-16,0.34872860480900497,0.5309463569292361,0.0,0.12032503826175897,123
Optimal Portfolio no_short,0.1477885494921276,0.01915533540080234,0.13840280127512716,1.0,1.0,1.0,0.0,,Schroder ISF Asian Opportunities A Acc SGD (65.51%); Amova Singapore Equity SGD (formerly Nikko AM) (34.49%),N/A,True,1.2413080897670536,0.11267043459065665,-0.20674209345230177,0.0,2.2855812606380518e-17,2.240194680981645e-17,2.7820915223126974e-17,0.3449225469772623,0.0,2.744759379908112e-16,0.6550774530227375,0.0,7.07529856465354e-17,124
Optimal Portfolio no_short,0.11699795890609731,0.016359400914919376,0.1279038737291384,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.0,,Infinity US 500 Stock Index SGD (88.99%); Blackrock World Gold Fund A2 SGD-H (11.01%),N/A,True,0.6153872130275158,0.0870057238954118,-0.21612138550918814,1.3165625507162631e-17,0.0,2.0024927662335954e-17,9.624645563805574e-18,0.0,0.889892381939204,0.0,8.206554888461068e-16,0.0,0.11010761806079611,125
Optimal Portfolio no_short,0.0980138234572199,0.019921909482954463,0.1411449945373709,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (54.09%); Infinity US 500 Stock Index SGD (29.98%); Blackrock World Gold Fund A2 SGD-H (15.93%),N/A,True,0.8268833297715001,0.061490322738470056,-0.2279130619392007,4.790646267104187e-17,0.0,0.0,0.0,0.5408643220431693,0.2998057632826124,3.947868027945201e-18,1.2516675773506981e-17,1.2070676772118853e-17,0.15932991467421842,126
Optimal Portfolio no_short,0.10532619173428315,0.01643095587041572,0.1281832901372707,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (48.22%); Schroder ISF Asian Opportunities A Acc SGD (43.29%); Blackrock World Gold Fund A2 SGD-H (8.49%),N/A,True,1.1595882346594253,0.075202772638521,-0.22280324695963738,6.788525652130729e-18,0.0,0.0,0.0,0.48217511563125687,0.0,1.619653175741784e-17,0.4329465988372706,0.0,0.08487828553147261,127
Optimal Portfolio no_short,0.17312453090836052,0.016188884432161762,0.12723554704626283,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (73.72%); Blackrock World Gold Fund A2 SGD-H (16.62%); Infinity US 500 Stock Index SGD (6.43%),N/A,True,0.9227790072213831,0.1434449094493973,-0.1897888482587473,0.0,0.0,3.4039575882352173e-17,2.1743064992905222e-17,0.7371993259501765,0.06426545684988412,1.9519897418031332e-17,0.03233283737935208,8.138236613282324e-17,0.16620237982058725,128
Optimal Portfolio no_short,0.18639083397070677,0.006931228617059685,0.08325400060693591,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (55.86%); Infinity US 500 Stock Index SGD (31.52%); Schroder ISF Asian Opportunities A Acc SGD (12.62%),N/A,True,0.7579671771370144,0.17368358150609736,-0.05496954725467473,1.9791267586832185e-17,2.5270440525775e-17,0.0,2.7602145411153912e-17,0.5585672074851609,0.3152267485357218,4.3768284425196854e-17,0.12620604397911714,5.062117688224841e-18,5.488742612571288e-17,129
Optimal Portfolio no_short,0.1437438429627162,0.033344722568757076,0.18260537387699485,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (51.22%); Blackrock World Gold Fund A2 SGD-H (41.12%); United SGD Fund B Acc SGD (7.66%),N/A,True,0.9882020307850962,0.08261185158666157,-0.19116755538190422,0.0,0.07657059564708836,0.0,0.0,0.0,0.5122099791341479,0.0,7.414673426741666e-18,9.128880214347918e-19,0.411219425218764,130
Optimal Portfolio no_short,0.20607194055418113,0.013876648718479835,0.11779918810619976,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (73.71%); Schroder ISF Asian Opportunities A Acc SGD (21.13%); Blackrock World Gold Fund A2 SGD-H (5.15%),N/A,True,0.7573226645135235,0.18063141790363477,-0.0844355451250185,3.5245476618133294e-17,0.0,0.0,0.0,1.9087192684277238e-16,0.7371295332489839,1.2474701348497925e-17,0.21134872237608804,8.609012210359031e-17,0.051521744374927805,131
Optimal Portfolio no_short,0.16134545438985387,0.01456903882158759,0.12070227347315207,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (92.82%); Blackrock World Gold Fund A2 SGD-H (7.18%),N/A,True,0.821754809192618,0.13463554988360996,-0.10255797214174467,0.0,8.096519599035581e-18,0.0,0.0,0.9282451908073823,0.0,6.640794954412468e-18,0.0,7.964951018931729e-17,0.07175480919261804,132
Optimal Portfolio no_short,0.24886594812530985,0.04510252804366054,0.21237355777888298,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Blackrock World Gold Fund A2 SGD-H (49.41%); Schroder ISF Asian Opportunities A Acc SGD (36.21%); Fidelity World A-ACC-SGD (14.34%),N/A,True,1.6231975346765806,0.16617798004526552,-0.17559511577090092,1.817130603853175e-17,4.4991143919337507e-17,0.0,1.2585233794798286e-17,0.00042398386531368806,2.101208296410991e-17,0.1434206684774438,0.36209325735497777,0.0,0.4940620903022648,133
Optimal Portfolio no_short,0.1625751016205396,0.013563518687177393,0.11646252052560684,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (69.86%); Amova Singapore Equity SGD (formerly Nikko AM) (29.48%); Blackrock World Gold Fund A2 SGD-H (0.66%),N/A,True,0.5644430094304175,0.1377086506940477,-0.18506287885018224,0.0,3.5019038400087705e-17,1.9138498517167627e-17,1.097932283742448e-16,0.2947824787658323,0.69864667592451,2.346861064763396e-16,3.8091369247164887e-17,0.0,0.006570845309657343,134
Optimal Portfolio no_short,0.1716017681739803,0.03996009636725779,0.19990021602604083,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Blackrock World Gold Fund A2 SGD-H (40.75%); Infinity US 500 Stock Index SGD (37.26%); Amova Singapore Equity SGD (formerly Nikko AM) (21.98%),N/A,True,1.0550393279444863,0.09834159150067436,-0.24923078799657827,0.0,3.178924450242746e-17,4.2745690008633205e-17,0.0,0.2198496803746801,0.37263607190653597,2.541996063607898e-18,0.0,0.0,0.4075142477187839,135
Optimal Portfolio no_short,0.09591456449900101,0.01899452398508645,0.13782062249564267,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (76.75%); Blackrock World Gold Fund A2 SGD-H (23.25%),N/A,True,0.7714959647403519,0.06109127052634253,-0.238465277315975,0.0,7.004194425959323e-18,4.29671543193837e-18,3.632565439617906e-18,8.246458861683283e-17,0.7674541453016848,8.504716428873797e-18,2.3892347236575044e-17,1.747976860657818e-17,0.23254585469831526,136
Optimal Portfolio no_short,0.12919037597296637,0.015335890704062072,0.12383816335872425,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (72.20%); Blackrock World Gold Fund A2 SGD-H (27.80%),N/A,True,1.0279747741274041,0.10107457634885257,-0.13984546242566098,3.5108334685767005e-17,0.0,2.166776518127365e-17,0.0,0.7220252258725959,0.0,0.0,9.462374969433082e-17,3.271565368998336e-17,0.2779747741274042,137
Optimal Portfolio no_short,0.041248085558888266,0.006397441546682173,0.07998400806837686,1.0,1.0,1.0,0.0,,LionGlobal SGD Money Market A Acc SGD (52.19%); Infinity US 500 Stock Index SGD (39.05%); Blackrock World Gold Fund A2 SGD-H (8.76%),N/A,True,0.46926762906301195,0.029519442723304284,-0.1284260462233796,0.5219180185590913,8.134760085806143e-17,0.0,0.0,6.472686969738461e-17,0.3904747789006675,0.0,0.0,2.959871930885427e-17,0.0876072025402411,138
Optimal Portfolio no_short,0.12243373909922088,0.02747588024234663,0.16575849975897655,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (78.84%); Blackrock World Gold Fund A2 SGD-H (20.85%); United SGD Fund B Acc SGD (0.31%),N/A,True,1.548534458066173,0.07206129198825206,-0.3646859462893567,1.6285604468495435e-17,0.003075811226152409,0.0,1.3859073599119504e-17,1.1053142799278679e-17,4.813295436745447e-17,0.0,0.7883915599707615,2.5613477738731344e-17,0.20853262880308615,139
Optimal Portfolio no_short,0.12211335860993537,0.02819452742020739,0.1679122610776455,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (37.73%); Schroder ISF Asian Opportunities A Acc SGD (29.74%); LionGlobal SGD Money Market A Acc SGD (22.84%),N/A,True,1.2361192026700745,0.0704233916728885,-0.20470780527944643,0.2284178515714559,0.0,0.0,3.860437360406199e-17,0.09690782871816163,0.0,0.0,0.2973847650183207,7.582638943820497e-18,0.3772895546920618,140
Optimal Portfolio no_short,0.28014339579936665,0.061773644957489784,0.2485430444761828,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (83.33%); Infinity US 500 Stock Index SGD (16.67%),N/A,True,1.5374929532220485,0.16689171337730208,-0.25109700720565165,9.325651400906872e-18,0.0,0.0,2.874370890196966e-17,0.0,0.16667219355133453,3.9839753099425147e-17,0.0,5.9011102046553416e-18,0.8333278064486654,141
Optimal Portfolio no_short,0.19947385605331752,0.01602089737110613,0.12657368356457882,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.47500000000000014,0.1701022108729563,-0.09585172563731337,0.0,0.0,3.6387065059292705e-17,7.491501036229591e-18,0.0,1.0,2.7755575615628914e-17,0.0,0.0,5.346873721660199e-17,142
Optimal Portfolio no_short,0.21819462913515342,0.036944911569728865,0.19221059172097896,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (54.44%); Blackrock World Gold Fund A2 SGD-H (45.56%),N/A,True,1.0559278221744273,0.1504622912573172,-0.22466668471684093,0.0,0.0,1.5314703997050528e-17,7.767233788150592e-18,1.1000034305814366e-17,0.5443703355494689,6.940963849901068e-18,2.487920449150821e-17,0.0,0.45562966445053116,143
Optimal Portfolio no_short,0.1294788815859407,0.019094285400199598,0.1381820733677115,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (96.09%); Blackrock World Gold Fund A2 SGD-H (3.91%),N/A,True,0.789096621932163,0.09447269168557478,-0.2749873729994591,8.228515941976652e-18,0.0,9.585068065784382e-17,0.0,0.960903378067837,0.0,0.0,3.8789263561543565e-17,0.0,0.03909662193216293,144
Optimal Portfolio no_short,0.16579207712612945,0.012804988568217565,0.11315912940729778,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (97.53%); Blackrock World Gold Fund A2 SGD-H (2.47%),N/A,True,0.7746926238754419,0.1423162647510639,-0.09667911649729954,4.262114116820711e-18,0.0,1.0178494983260978e-16,0.0,0.9753073761245582,6.5052130349130266e-18,0.0,0.0,0.0,0.02469262387544193,145
Optimal Portfolio no_short,0.11615547137268889,0.016953917622372354,0.13020721033173377,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (49.51%); Amova Singapore Equity SGD (formerly Nikko AM) (45.25%); Schroder ISF Asian Opportunities A Acc SGD (5.25%),N/A,True,0.6531982875752373,0.08507328906500625,-0.29208191399352756,0.0,9.018874904779394e-19,2.9395026089737326e-17,2.5225973890631096e-17,0.4524751691761085,0.4950686200416404,0.0,0.052456210782251156,0.0,2.773908403128724e-17,146
Optimal Portfolio no_short,0.1706732139533888,0.01523954661516524,0.12344855857872639,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (63.18%); Infinity US 500 Stock Index SGD (22.39%); Blackrock World Gold Fund A2 SGD-H (14.42%),N/A,True,1.3065239956562735,0.1427340451589192,-0.14335596809504314,9.615174422901085e-17,0.0,4.105812680270662e-18,2.077366116209001e-17,0.0,0.22393881021136783,0.0,0.6318160852969289,0.0,0.14424510449170336,147
Optimal Portfolio no_short,0.18360854260382614,0.023512583062810736,0.15333813310070896,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (84.22%); Blackrock World Gold Fund A2 SGD-H (15.78%),N/A,True,0.6761817762431287,0.14050214032200647,-0.1751868476896068,1.7554167342883506e-17,2.5418592651604573e-18,3.869233916223202e-17,1.4584833034487272e-18,0.0,0.8422103715740168,0.0,3.6862357640003376e-17,0.0,0.1577896284259832,148
Optimal Portfolio no_short,0.13723430268755143,0.03258416381892353,0.18051084127808925,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (31.45%); Blackrock World Gold Fund A2 SGD-H (28.70%); Amova Singapore Equity SGD (formerly Nikko AM) (27.96%),N/A,True,0.8910502447305936,0.07749666901952497,-0.3396023386455449,0.11891834588170644,4.4208343583096443e-17,0.0,2.7647155398380363e-18,0.2796395857882315,0.314456980908718,0.0,2.656295322589486e-17,0.0,0.2869850874213441,149
Optimal Portfolio no_short,0.11765459506471593,0.02543097750696462,0.15947092997460263,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (66.81%); Blackrock World Gold Fund A2 SGD-H (28.24%); Fidelity World A-ACC-SGD (4.95%),N/A,True,0.8857475567575115,0.07103113630194746,-0.1850643318154609,9.524507202837964e-17,0.0,0.0,0.0,0.0,0.6681464016978635,0.049463124310849406,0.0,0.0,0.28239047399128697,150
Optimal Portfolio no_short,0.1554826669156994,0.01426684156859274,0.11944388460106586,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (90.33%); Blackrock World Gold Fund A2 SGD-H (9.67%),N/A,True,0.5982764839188602,0.1293267907066127,-0.17403154380312025,0.0,0.0,1.1714406728594654e-16,1.89732230557039e-17,4.4581068787855845e-18,0.9033125616322664,8.478333375373495e-17,0.0,0.0,0.09668743836773357,151
Optimal Portfolio no_short,0.15052635482735197,0.024250607557324687,0.15572606576076045,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (56.43%); Blackrock World Gold Fund A2 SGD-H (30.51%); Fidelity World A-ACC-SGD (12.62%),N/A,True,0.997860348259166,0.10606690763892337,-0.2960138989614792,2.6684820058707067e-17,0.0,1.7933030823986243e-20,3.981543751277482e-17,0.0,0.5643084607638538,0.12621758419876755,0.004367872868913851,7.385802601774546e-17,0.3051060821684648,152
Optimal Portfolio no_short,0.13479979232300096,0.028819947336113587,0.16976438771460164,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (93.54%); Infinity US 500 Stock Index SGD (6.46%),N/A,True,1.4337814007798708,0.08196322220679272,-0.208514466438127,1.0208869420908602e-17,4.1260051903139446e-18,0.0,0.0,6.248001777028636e-18,0.06460351143427248,9.890629026628131e-18,0.9353964885657278,0.0,0.0,153
Optimal Portfolio no_short,0.17574500498580012,0.013758696127328336,0.11729746854612139,1.0,1.0,1.0,0.0,,Schroder ISF Asian Opportunities A Acc SGD (61.57%); Infinity US 500 Stock Index SGD (38.43%),N/A,True,1.1060937112579676,0.15052072875236483,-0.164834795350426,3.7302605603627425e-17,0.0,0.0,5.4097069918529375e-18,5.77744239461718e-18,0.3842988182849098,0.0,0.6157011817150903,1.5894018150511945e-17,1.923514071637276e-17,154
Optimal Portfolio no_short,0.16323630681654733,0.03265919320082774,0.1807185469198658,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (44.78%); Blackrock World Gold Fund A2 SGD-H (29.98%); Schroder ISF Asian Opportunities A Acc SGD (25.24%),N/A,True,1.239108071284665,0.10336111928169647,-0.1771058708583514,3.188549927515948e-18,1.3711771786019903e-17,8.984734329106896e-19,6.948999323578739e-18,0.4477869198083233,1.1630511888128281e-17,0.0,0.25242003562804677,0.0,0.29979304456362993,155
Optimal Portfolio no_short,0.0451896088908658,0.007162448414373347,0.08463124963258753,1.0000000000000016,1.0000000000000016,1.0000000000000016,0.0,,LionGlobal SGD Money Market A Acc SGD (48.13%); Infinity US 500 Stock Index SGD (38.21%); Blackrock World Gold Fund A2 SGD-H (13.66%),N/A,True,0.5409072220193604,0.032058453464514663,-0.11944439553664377,0.48125046990103354,0.0,1.3956392465319656e-16,6.079663682212466e-17,0.0,0.3821310377483066,0.0,0.0,0.0,0.13661849235066117,156
Optimal Portfolio no_short,0.13696790669063524,0.015211166925379152,0.1233335596071854,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Schroder ISF Asian Opportunities A Acc SGD (62.93%); Infinity US 500 Stock Index SGD (37.07%),N/A,True,1.1200520488807408,0.10908076732744014,-0.14972984221499874,2.988296986081296e-16,0.0,0.0,0.0,6.917317506205646e-17,0.3706809279212283,0.0,0.6293190720787716,4.8589845504742834e-17,0.0,157
Optimal Portfolio no_short,0.1497732737365614,0.01264170616119823,0.11243534213581702,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (94.36%); Infinity US 500 Stock Index SGD (4.16%); Blackrock World Gold Fund A2 SGD-H (1.48%),N/A,True,0.7533369818944727,0.12659681244103133,-0.10676037253706805,0.0,2.1712927604967936e-17,0.0,1.1160394004918142e-17,0.9436091122855107,0.041610906525503415,3.921509564397439e-18,0.0,0.0,0.014779981188986102,158
Optimal Portfolio no_short,0.17468839805571965,0.021436131612057402,0.146410831607697,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000003,0.1353888234336144,-0.18510486763467726,3.836299762199042e-18,0.0,6.46164228003232e-17,0.0,0.0,1.0,0.0,9.804255874713744e-18,1.964838247295492e-17,1.782745773632661e-16,159
Optimal Portfolio no_short,0.23701414817192307,0.019883182130276362,0.14100773783830575,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (65.14%); Blackrock World Gold Fund A2 SGD-H (34.86%),N/A,True,1.0986021788070819,0.20056164759974976,-0.08847942090106775,1.799302152645559e-16,0.0,0.0,0.0,0.6513978211929173,4.4103886354743607e-16,6.907147234821906e-18,0.0,0.0,0.3486021788070824,160
Optimal Portfolio no_short,0.177341891224634,0.016271582192652182,0.12756011207525722,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (63.87%); Infinity US 500 Stock Index SGD (36.13%),N/A,True,0.6506550336567163,0.1475106572047717,-0.2872395798992049,4.615645862910638e-17,0.0,0.0,1.6298516158957807e-17,0.6387455769335132,0.3612544230664869,0.0,1.315929744274811e-17,0.0,0.0,161
Optimal Portfolio no_short,0.12146814712287768,0.01815984534837442,0.13475847041419853,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (87.89%); Blackrock World Gold Fund A2 SGD-H (12.11%),N/A,True,0.6294538818672172,0.08817509731752457,-0.2540632958244311,1.1519922318767298e-17,1.8418985393906803e-17,0.0,2.441380913147293e-17,9.420780424401078e-17,0.8788597004963001,3.308247955417802e-18,0.0,2.483964521042244e-17,0.1211402995036997,162
Optimal Portfolio no_short,0.20440237763660718,0.013157438049028556,0.11470587626197952,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (100.00%),N/A,True,0.7500000000000001,0.18028040788005484,-0.09210361220775964,0.0,9.36216279674335e-17,0.0,0.0,0.9999999999999999,1.6653345369377348e-16,0.0,0.0,0.0,1.164929482681465e-16,163
Optimal Portfolio no_short,0.09580381102488851,0.016972920011347137,0.13028015969957643,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (85.93%); Blackrock World Gold Fund A2 SGD-H (14.07%),N/A,True,0.8907185397398043,0.06468679100408543,-0.30493487980413725,0.0,5.353259289245735e-17,1.5347659088196825e-17,1.1708810484452937e-17,0.8592814602601958,0.0,6.693806059922378e-18,0.0,0.0,0.1407185397398044,164
Optimal Portfolio no_short,0.17913983120997654,0.021366035482151824,0.14617125395286115,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.47500000000000003,0.13996876615936488,-0.21782652312988304,0.0,0.0,0.0,1.297390379306535e-16,0.0,1.0,0.0,0.0,0.0,0.0,165
Optimal Portfolio no_short,0.16029639054601083,0.025647550045321196,0.160148524955184,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (50.92%); Blackrock World Gold Fund A2 SGD-H (30.71%); Schroder ISF Asian Opportunities A Acc SGD (18.37%),N/A,True,1.0548870165523232,0.11327588212958864,-0.34230208112065597,2.1942709178604417e-18,0.0,1.8220378169905167e-17,6.308532262436936e-18,0.0,0.5091604859897516,9.043826523937445e-18,0.1837334552429748,3.002569013894816e-17,0.30710605876727365,166
Optimal Portfolio no_short,0.14931227340387254,0.018844856480109515,0.13727656930485083,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (35.92%); Blackrock World Gold Fund A2 SGD-H (33.02%); Amova Singapore Equity SGD (formerly Nikko AM) (31.06%),N/A,True,0.9814429924479589,0.11476336985700511,-0.2113539059490912,0.0,0.0,1.499020657198646e-17,5.0025587706101794e-18,0.3105760432654164,0.359200756303235,0.0,6.229142744753642e-17,0.0,0.3302232004313486,167
Optimal Portfolio no_short,0.15159253841725942,0.036240851143255086,0.19037030005558925,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (48.21%); United SGD Fund B Acc SGD (45.34%); Infinity US 500 Stock Index SGD (6.45%),N/A,True,1.0239680452069653,0.08515097798795844,-0.17484287349436922,5.769389667233831e-17,0.4533664430154796,1.522106129967536e-17,0.0,8.141354719877327e-18,0.06451106330278718,0.0,0.0,0.0,0.48212249368173316,168
