portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return no_short,0.08187063458174736,0.005466718539124113,0.07393726083054547,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.08187063458293801,United SGD Fund B Acc SGD (42.56%); Infinity US 500 Stock Index SGD (30.35%); Amova Singapore Equity SGD (formerly Nikko AM) (21.74%),N/A,True,0.5412818188470928,,-0.13225865675101856,0.0,0.4255910254541609,1.3010426069826053e-18,2.7755575615628914e-17,0.21737798833720595,0.3035301464084649,7.632783294297951e-17,0.0,1.3877787807814457e-17,0.05350083980016811,no_short
Target Return no_short,0.08361462405844794,0.0057690701457504415,0.07595439517072361,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.08361462406314892,United SGD Fund B Acc SGD (40.84%); Infinity US 500 Stock Index SGD (31.22%); Amova Singapore Equity SGD (formerly Nikko AM) (22.41%),N/A,True,0.5479220031739374,,-0.13593985728983404,1.3877787807814457e-17,0.4084029520109445,0.0,0.0,0.22410041706583325,0.3121924611017164,0.0,0.0,7.689858052006561e-18,0.05530416982150602,no_short
Target Return no_short,0.08535861353978655,0.006079789101414993,0.07797300238810222,1.0,1.0,1.0,0.0,0.08535861354335983,United SGD Fund B Acc SGD (39.12%); Infinity US 500 Stock Index SGD (32.07%); Amova Singapore Equity SGD (formerly Nikko AM) (23.08%),N/A,True,0.5546845543765593,,-0.1396106075402569,0.0,0.39124181193597696,3.9106540587048835e-17,0.0,0.23081935849458646,0.3207315405331505,4.5428071027142636e-17,0.0,0.0,0.05720728903628602,no_short
Target Return no_short,0.08710260302148964,0.006398875772782503,0.07999297327129741,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.08710260302357073,United SGD Fund B Acc SGD (37.40%); Infinity US 500 Stock Index SGD (32.94%); Amova Singapore Equity SGD (formerly Nikko AM) (23.76%),N/A,True,0.5612735808535457,,-0.1432831615102802,4.163336342344337e-17,0.3740405416590884,0.0,0.0,0.2375532453841319,0.3294396898873859,0.0,0.0,2.42861286636753e-17,0.0589665230693939,no_short
Target Return no_short,0.08884659250191951,0.006726329924742294,0.08201420562769778,1.0,1.0,1.0,0.0,0.08884659250378164,United SGD Fund B Acc SGD (35.69%); Infinity US 500 Stock Index SGD (33.80%); Amova Singapore Equity SGD (formerly Nikko AM) (24.43%),N/A,True,0.5679593178581831,,-0.14694640846495866,1.8041124150158794e-16,0.356860255438891,0.0,1.5332863930111807e-17,0.24428593710164953,0.3380495547583859,0.0,0.0,1.0996055240169789e-17,0.060804252701073466,no_short
Target Return no_short,0.09059058198234932,0.00706215175670694,0.08403660962168179,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.09059058198399254,Infinity US 500 Stock Index SGD (34.67%); United SGD Fund B Acc SGD (33.97%); Amova Singapore Equity SGD (formerly Nikko AM) (25.10%),N/A,True,0.5746347522085373,,-0.15060485512385458,0.0,0.33967658179092874,0.0,0.0,0.2510247042913917,0.346666507730943,0.0,0.0,9.974659986866641e-18,0.06263220618673673,no_short
Target Return no_short,0.09233457146354852,0.007406341120093792,0.08606010178993395,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,0.09233457146420346,Infinity US 500 Stock Index SGD (35.53%); United SGD Fund B Acc SGD (32.25%); Amova Singapore Equity SGD (formerly Nikko AM) (25.78%),N/A,True,0.5813258616332978,,-0.154257714828422,0.0,0.32249493417905717,0.0,5.551115123125783e-17,0.25777037797892877,0.35526349321844153,0.0,0.0,0.0,0.06447119462357312,no_short
Target Return no_short,0.09407856093572434,0.007758898344212212,0.08808460900868104,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.09407856094441436,Infinity US 500 Stock Index SGD (36.37%); United SGD Fund B Acc SGD (30.53%); Amova Singapore Equity SGD (formerly Nikko AM) (26.48%),N/A,True,0.5880621476637654,,-0.1579346204708656,0.0,0.3052719208311749,8.045703014163938e-18,0.0,0.2647796957388434,0.363664336484018,0.0,2.9706476624308e-18,2.289079678672549e-17,0.06628404694596379,no_short
Target Return no_short,0.09582255042362978,0.008119822929608219,0.09011006009102546,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.09582255042462527,Infinity US 500 Stock Index SGD (37.25%); United SGD Fund B Acc SGD (28.81%); Amova Singapore Equity SGD (formerly Nikko AM) (27.12%),N/A,True,0.5946820847490718,,-0.1615450044158242,7.632783294297951e-17,0.28812880260930007,0.0,9.540979117872439e-17,0.27124756773008724,0.37249211593383136,0.0,3.209238430557093e-17,4.336808689942018e-19,0.06813151372678145,no_short
Target Return no_short,0.0975665399039647,0.008489115265985921,0.0921363949044346,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.09756653990483617,Infinity US 500 Stock Index SGD (38.11%); Amova Singapore Equity SGD (formerly Nikko AM) (27.80%); United SGD Fund B Acc SGD (27.09%),N/A,True,0.6013657743120531,,-0.16517966145695506,2.9390637327370195e-17,0.2709469241280861,0.0,0.0,0.27798621241471655,0.3811006909892928,1.2776871907331876e-17,0.0,5.86377016552216e-19,0.06996617246790476,no_short
Target Return no_short,0.09931052938431642,0.008866775270014863,0.09416355595459883,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.09931052938504709,Infinity US 500 Stock Index SGD (38.97%); Amova Singapore Equity SGD (formerly Nikko AM) (28.47%); United SGD Fund B Acc SGD (25.38%),N/A,True,0.6080427958094193,,-0.1688052219937981,0.0,0.25376926615010326,0.0,0.0,0.28469567674999,0.3897326819666228,9.352023933179938e-17,1.7789951163627402e-17,9.60932385889459e-18,0.07180237513328398,no_short
Target Return no_short,0.1010545188664764,0.00925280290733222,0.09619149082601965,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.101054518865258,Infinity US 500 Stock Index SGD (39.84%); Amova Singapore Equity SGD (formerly Nikko AM) (29.14%); United SGD Fund B Acc SGD (23.66%),N/A,True,0.6147146193122758,,-0.17242420025715843,2.280627478397328e-16,0.23659199132035189,0.0,0.0,0.2913974033213244,0.39837439191490176,5.062918214870267e-17,4.0619139837886565e-17,2.4322837440412764e-18,0.07363621344342156,no_short
Target Return no_short,0.10279850834491404,0.009647198188915532,0.09822015164372092,1.0,1.0,1.0,0.0,0.1027985083454689,Infinity US 500 Stock Index SGD (40.70%); Amova Singapore Equity SGD (formerly Nikko AM) (29.81%); United SGD Fund B Acc SGD (21.94%),N/A,True,0.6213805959493761,,-0.17603585672919708,2.5728446427839875e-17,0.21941622607770167,0.0,1.89114172378467e-18,0.2980848571992473,0.4070302006439532,0.0,0.0,6.993589220388313e-18,0.07546871607909787,no_short
Target Return no_short,0.1045424978251952,0.010049961199247679,0.10024949475806688,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.0,0.10454249782567981,Infinity US 500 Stock Index SGD (41.57%); Amova Singapore Equity SGD (formerly Nikko AM) (30.47%); United SGD Fund B Acc SGD (20.22%),N/A,True,0.6280334543715391,,-0.17963866064999934,0.0,0.20224336194725212,5.0915163897771155e-18,1.4544903326741023e-17,0.3047427965061556,0.4157162158095749,0.0,0.0,0.0,0.077297625737018,no_short
Target Return no_short,0.10628648730456908,0.010461092040058764,0.10227948005371734,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.10628648730589071,Infinity US 500 Stock Index SGD (42.44%); Amova Singapore Equity SGD (formerly Nikko AM) (31.14%); United SGD Fund B Acc SGD (18.51%),N/A,True,0.634678140849708,,-0.18323283104231236,0.0,0.18507386304262363,0.0,8.974569249228052e-19,0.3113743053831343,0.42442562215422136,5.321443157935497e-17,3.083461341183447e-17,2.1433673616949002e-17,0.0791262094200207,no_short
Target Return no_short,0.10803047678651491,0.010880590552726152,0.10431006927773633,1.0,1.0,1.0,0.0,0.10803047678610163,Infinity US 500 Stock Index SGD (43.31%); Amova Singapore Equity SGD (formerly Nikko AM) (31.80%); United SGD Fund B Acc SGD (16.79%),N/A,True,0.6413324058510981,,-0.18682186894029684,2.24126345812282e-16,0.16790478873543124,0.0,0.0,0.31801423464901196,0.43312043882006074,0.0,4.4518330084468686e-17,1.7854402626253853e-17,0.08096053779549593,no_short
